source,relation,target,sentence,file
AI,related_to,power," In fact, as cloud providers pledged to become carbon-
negative until the end of the decade, efforts to procure and integrate enough renewable power into
the electrical grid (for both running AI workloads and reducing the carbon intensity of the providers’
supply chains) are accelerating as well",51171857bec81354_83187f7f66.txt
AI,related_to,GPU," In terms of infrastructure, we will see liquid cooling become pervasive even
in cloud providers; first, by cooling GPUs and other AI accelerators (as had already started happening
in the prior decade), and later cooling general-purpose compute servers, as they become
increasingly power-hungry and air cooling becomes less economical and efficient",51171857bec81354_83187f7f66.txt
AI,related_to,power," In this decade,
two-phase immersion cooling showed promise to greatly reduce cooling power and energy (as well
as engineering costs) but started facing regulatory challenges, so facility water piped to cold plates
will likely be the main liquid cooling technology in the short and medium terms",51171857bec81354_83187f7f66.txt
AI,related_to,power," We will also see
electrical grids and datacenter infrastructure address the large power swings involved in AI training",51171857bec81354_83187f7f66.txt
AI,related_to,power,"
To disperse the need for AI inference power and energy and reduce latencies, we might see inference
move to the edge of the network (for large models) or consumer devices (for small ones)",51171857bec81354_83187f7f66.txt
power,related_to,transmission," Along
similar lines, power generation might become more distributed, reducing the need for massive plants
and more transmission capacity",51171857bec81354_83187f7f66.txt
AI,related_to,power," For example, think of a datacenter providing a massive green space in its roof for a
park, using renewable sources for its power and rain for its cooling, providing heat for community
spaces, etc",51171857bec81354_83187f7f66.txt
AI,related_to,PUE,", load balancing, load
prediction, management of leaks) for reducing peak and average PUEs, and increasing availability",51171857bec81354_83187f7f66.txt
AI,related_to,GPU,"
With the coming increase in power density, especially in AI training datacenters where GPUs must
communicate frequently and synchronously, cooling failures will need to be tackled quickly before
the equipment overheats",51171857bec81354_83187f7f66.txt
AI,related_to,power," We are also already seeing software-driven power oversubscription for AI-
capable datacenters and their workloads [23]",51171857bec81354_83187f7f66.txt
AI,related_to,power," Power- and energy-aware scheduling and batching of
AI inference will likely come next, whereas delay-insensitive AI training could enable matching of
computation to renewable energy availability",51171857bec81354_83187f7f66.txt
AI,related_to,power," At a coarser grain, we will likely see software (and
physical infrastructure) help electrical grids with high renewable penetration stabilize and regulate
themselves, by increasing or decreasing datacenter power draw on demand",51171857bec81354_83187f7f66.txt
AI,related_to,power," On all these fronts, we
expect that AI will continue to play a major role in helping manage power and energy",51171857bec81354_83187f7f66.txt
AI,related_to,GPU," We are also likely to see GPUs and other AI accelerators start to integrate similar
power management mechanisms as CPUs, like fine-grained frequency control, power capping, and
idle power states (all under software control), which will enable greater efficiency and sustainability",51171857bec81354_83187f7f66.txt
AI,related_to,power,"

Finally, we hope that this will be the decade when cross-layer power and energy management finally
becomes a reality at scale, with physical infrastructure (datacenter, electrical grid, and possibly
power plant), hardware, and software all working together to achieve maximum efficiency and
sustainability",51171857bec81354_83187f7f66.txt
AI,related_to,power," Industry should continue to host
graduate and undergraduate interns in datacenter power, energy, and sustainability, and publish
traces (e",51171857bec81354_83187f7f66.txt
AI,related_to,power," “Memscale:
active low-power modes for main memory",51171857bec81354_83187f7f66.txt
AI,related_to,power," ""Flex: High-availability datacenters with zero
reserved power",51171857bec81354_83187f7f66.txt
AI,reduces,cooling, “DeepMind AI reduces Google data centre cooling bill by 40%,51171857bec81354_83187f7f66.txt
DOE,related_to,AI,", Cliff Young, Nishant Patil, David Patterson, Gaurav Agrawal, Raminder Bajwa,
Sarah Bates, Suresh Bhatia, Nan Boden, Al Borchers, Rick Boyle, Pierre-luc Cantin, Clifford Chao, Chris
Clark, Jeremy Coriell, Mike Daley, Matt Dau, Jeffrey Dean, Ben Gelb, Tara Vazir Ghaemmaghami, Rajendra
Gottipati, William Gulland, Robert Hagmann, C Richard Ho, Doug Hogberg, John Hu, Robert Hundt, Dan
Hurt, Julian Ibarz, Aaron Jaffey, Alek Jaworski, Alexander Kaplan, Harshit Khaitan, Daniel Killebrew, Andy
Koch, Na",51171857bec81354_83187f7f66.txt
power,related_to,cooling," ""Integrated silicon microfluidic cooling of a high-power overclocked CPU
for efficient thermal management",51171857bec81354_83187f7f66.txt
AI,related_to,power," His research interests include data center power and energy management, data
center sustainability, and cloud computing",51171857bec81354_83187f7f66.txt
AI,related_to,power," His research interests include data
center power and energy management, sustainable computing, and computer architecture",51171857bec81354_83187f7f66.txt
AI,related_to,power,"
Following the South-to-North Water Diversion Project, the west-to-east gas pipeline and the west-east power transmission program, this is another cross-regional project in China's pursuit of high-quality development through the optimization of resources and the boosting of sustainable development",https___en.ndrc.gov.cn_news_mediarusources_202202_t20220218_1315947.html.txt
AI,related_to,power,"
""Like with the South-to-North Water Diversion Project and the west-east power transmission program, we should give full play to the advantage of the country's system and mechanism to make integrated arrangements at the national level,"" NDRC official Sun Wei said during a recent interview with Xinhua",https___en.ndrc.gov.cn_news_mediarusources_202202_t20220218_1315947.html.txt
DOE,related_to,DoD," However, the plan generally
resources needed to do so, and (2)
how the Coast Guard has collaborated
                                             does not include key metrics such as performance measures, targets, or time
with DOD to assess and manage Arctic         frames for action items",e32b7232f9842279_656d66de28.txt
DoD,related_to,Alaska,"
management and performance
                                             Coast Guard Polar Icebreaker Healy
documents and interviewed officials
from the Coast Guard, DOD, and other
relevant Arctic stakeholders, including
White House, State of Alaska, and
Alaska Native officials",e32b7232f9842279_656d66de28.txt
Alaska,related_to,AI,"
                                                                                        United States Government Accountability Office
Contents


Letter                                                                                 1
              Background                                                               4
              Coast Guard Has Assessed and Planned for Arctic Risks, but Has
                Incomplete Information for Determining Resources Needs                 9
        ",e32b7232f9842279_656d66de28.txt
Alaska,related_to,AI,"
Washington, DC 20548




                       August 13, 2024

                       The Honorable Maria Cantwell
                       Chair
                       The Honorable Ted Cruz
                       Ranking Member
                       Committee on Commerce, Science, and Transportation
                       United States Senate

                       The Honorable Sam Graves
                       Chairman
                       The Honorable Rick Larsen
                     ",e32b7232f9842279_656d66de28.txt
DoD,related_to,AI," We also
reviewed Arctic strategies from DOD, Air Force, Navy, and Army",e32b7232f9842279_656d66de28.txt
AI,related_to,power,": June 2019), Department of the Air Force, The Department of the Air
Force Arctic Strategy: Ensuring a Stable Arctic Through Vigilance, Power Projection,
Cooperation, and Preparation (Washington, D",e32b7232f9842279_656d66de28.txt
